Date,PreScore,Pre수익,Pre누적수익,균등수익,균등누적수익,PortScore,CashScore,PortReturn,PortCashReturn,Port최종수익,Port최종누적수익
2016-09-30,0.6470588235294117,1.0039223555895986,1.203099429621762,1.0043128731789217,1.2002040812045442,1.0,0.0,1.0039223555895986,0.0,1.0039223555895986,1.2026286869285305
2016-10-31,0.5,0.9897306389766329,1.1907443672319693,0.9890556852173054,1.1870686699363668,0.5,0.5,0.9897306389766329,0.0,0.9897306389766329,1.1902784587654036
2016-11-30,0.3333333333333333,0.9889346550646612,1.1775683700787358,0.9845385226753807,1.1687148346133798,0.16666666666666666,0.8333333333333334,0.4944673275323306,0.4961703159839163,0.990637643516247,1.1791346475195097
2016-12-29,0.5384615384615383,1.0148556404349778,1.1950619023722284,1.0157769176854692,1.1871535523568617,0.6666666666666666,0.33333333333333337,0.16914260673916295,0.8368823330324909,1.0060249397716539,1.186238862753485
2017-01-31,0.5384615384615383,1.0154743925077117,1.213554759320549,1.009332788058953,1.1982330048544416,1.0,0.0,0.6769829283384744,0.3332927670277068,1.0102756953661811,1.1984282919386648
2017-02-28,0.5714285714285715,1.0030478774364853,1.2172535254894212,1.002725143318636,1.2014983615217898,1.0,0.0,1.0030478774364853,0.0,1.0030478774364853,1.2020809544889104
2017-03-31,0.6000000000000001,1.0194875048029783,1.2409747594138387,1.0152712141952511,1.2198467003558324,1.0,0.0,1.0194875048029783,0.0,1.0194875048029783,1.2255065128630818
2017-04-28,0.625,1.0098480282040738,1.2531959138450899,1.0082270151962662,1.229882397696775,1.0,0.0,1.0098480282040738,0.0,1.0098480282040738,1.2375753355660335
2017-05-31,0.6470588235294117,1.024865994792429,1.2843578769126551,1.0222318159519825,1.2572249168049527,1.0,0.0,1.024865994792429,0.0,1.024865994792429,1.268348877415457
2017-06-30,0.6470588235294117,1.008822922982069,1.2956896675420693,1.008380125006297,1.2677606187688095,1.0,0.0,1.008822922982069,0.0,1.008822922982069,1.2795394218752874
2017-07-31,0.6666666666666666,1.002815071845589,1.2993371270457876,1.0026678540392102,1.2711428190563436,1.0,0.0,1.002815071845589,0.0,1.002815071845589,1.2831414172771298
2017-08-31,0.5714285714285715,0.9933015637362339,1.2906336001151264,0.9933015637362339,1.2626281499007508,0.6666666666666666,0.33333333333333337,0.9933015637362339,0.0,0.9933015637362339,1.2745463762761005
2017-09-29,0.5,1.0049509032914572,1.2970234022540017,1.006104339014551,1.2703356601770603,0.8333333333333334,0.16666666666666663,0.6699672688609715,0.3326767629842981,1.0026440318452696,1.2779163174832475
2017-10-31,0.5,1.0235143825822726,1.3275221067527632,1.0115401342976607,1.284995504298611,1.0,0.0,0.8529286521518938,0.16553712289063902,1.0184657750425328,1.3015140327250752
2017-11-30,0.5,0.9892387313879452,1.3132362847735557,0.9957234451102475,1.2795001504913928,0.8333333333333334,0.16666666666666663,0.9892387313879452,0.0,0.9892387313879452,1.287508090616562
2017-12-28,0.5384615384615384,1.0029153474396735,1.3170648248140566,1.0025075082652597,1.282708507694151,0.8333333333333334,0.16666666666666663,0.8357627895330613,0.16657483501431947,1.0023376245473807,1.2905178011341385
2018-01-31,0.5,1.006112524675315,1.325115416054722,1.0012409219788507,1.2843002488738073,0.8333333333333334,0.16666666666666663,0.838427103896096,0.16614029022341406,1.0045673941195101,1.2964121045501618
2018-02-28,0.3333333333333333,0.9720846267812446,1.2881243246576282,0.9833136233848463,1.2628699312341634,0.0,1.0,0.8100705223177039,0.16732594071532794,0.9773964630330318,1.2671086056205372
2018-03-30,0.4545454545454546,1.0058880985723944,1.2957089276547111,1.0080370911192833,1.2730197319432954,0.16666666666666666,0.8333333333333334,0.0,1.0040707716726578,1.0040707716726578,1.2722667154384781
2018-04-30,0.5,1.0044231148980327,1.3014399971161346,1.0076121757312877,1.2827101818522446,0.3333333333333333,0.6666666666666667,0.16740385248300543,0.8348288869671413,1.0022327394501467,1.2751073555251462
2018-05-31,0.3333333333333333,0.9927045033891698,1.291945346027975,0.9895301015232434,1.2692803364731495,0.16666666666666666,0.8333333333333334,0.3309015011297233,0.6681518059912996,0.9990533071210229,1.2739002204717393
2018-06-29,0.5,1.0069090070403557,1.300871405519437,0.9941740238577239,1.2618855395149968,0.5,0.5,0.16781816784005926,0.8369144423657547,1.004732610205814,1.2799290936563328
2018-07-31,0.5,1.0022962964322266,1.303858591886717,0.9995902861296926,1.2613685275067172,0.8333333333333334,0.16666666666666663,0.5011481482161133,0.5008852985115919,1.0020334467277052,1.282531761283523
2018-08-31,0.5384615384615383,1.0136005360312965,1.3215917676453877,1.0107946047347816,1.2749845021860458,1.0,0.0,0.8446671133594138,0.16786338948725024,1.012530502846664,1.2986025291692231
2018-09-28,0.5714285714285714,1.0001121382927032,1.321739968689862,1.0016155184754476,1.2770442632052368,1.0,0.0,1.0001121382927032,0.0,1.0001121382927032,1.2987481522397442
2018-10-31,0.5,0.9796200079216709,1.2948029185983518,0.9645067688324895,1.2317178359601502,0.16666666666666666,0.8333333333333334,0.9796200079216709,0.0,0.9796200079216709,1.2722796751853536
2018-11-30,0.5384615384615383,1.0080979264375194,1.3052881373842466,1.0151245239026434,1.2503469818114417,0.6666666666666666,0.33333333333333337,0.1680163210729199,0.8353959082154176,1.0034122292883376,1.2766209851559778
2018-12-28,0.5384615384615383,1.0058702329139657,1.3129504827705287,0.9983076866250675,1.2482310028908157,0.6666666666666666,0.33333333333333337,0.6705801552759771,0.3344952057633714,1.0050753610393486,1.2831002975660533
2019-01-31,0.5714285714285714,1.005995605191734,1.3208224155015174,1.0298819526334584,1.2855305825948133,0.6666666666666666,0.33333333333333337,0.6706637367944893,0.33400873804850256,1.0046724748429918,1.289095551427466
2019-02-28,0.6000000000000001,1.0004803495454553,1.3214568719484308,0.9993654847554538,1.2847148938428266,0.6666666666666666,0.33333333333333337,0.6669868996969701,0.33369442563755364,1.0006813253345237,1.2899738448852753
2019-03-14,0.6000000000000001,0.9963721231222298,1.3166627891177185,0.9928397560185105,1.2755160217562584,0.5,0.5,0.6642480820814864,0.33382929798458,0.9980773800660665,1.287493715456846
