Date,Open,High,Low,Close,Volume,Daily_Return,cumprod,3 days,3 momentum,3 momentum cumprod
2000-05-25,696.69,708.59,685.18,699.53,401990976,1.036417512,6.9953,1,0.938715995,37.47713823
2000-05-26,690.54,693.1,656.66,656.66,350448992,0.938715995,6.5666,0,,37.47713823
2000-05-29,627.4,664.27,625.14,655.93,309608992,0.998888314,6.5593,0,,37.47713823
2000-05-30,668.65,692.31,668.65,691.26,389663968,1.053862455,6.9126,0,,37.47713823
2000-05-31,708.04,744.6,708.04,731.88,503780992,1.05876226,7.3188,1,1.009031535,37.81561432
2000-06-01,730.55,746.7,722.24,738.49,314334976,1.009031535,7.3849,1,1.030061341,38.95240242
2000-06-02,759.22,776.49,750.38,760.69,430573984,1.030061341,7.6069,1,1.044065257,40.66885002
2000-06-05,778.48,799.34,778.48,794.21,464376992,1.044065257,7.9421,1,1.035670666,42.119535
2000-06-07,798.23,822.98,792.71,822.54,493502976,1.035670666,8.2254,1,0.972730809,40.97096938
2000-06-08,825.56,842.13,795.99,800.11,669048000,0.972730809,8.0011,1,1.045356264,42.82925946
2000-06-09,800.28,836.82,790.43,836.4,506777984,1.045356264,8.364,1,1.011250598,43.31111423
2000-06-12,851.06,858.34,828.66,845.81,516736960,1.011250598,8.4581,1,0.951100129,41.19320633
2000-06-13,833.18,835.29,800.32,804.45,426603968,0.951100129,8.0445,1,1.018422525,41.95208919
2000-06-14,814.05,821.13,792.3,819.27,438191968,1.018422525,8.1927,0,,41.95208919
2000-06-15,814.62,814.62,770.7,770.95,380636992,0.941020665,7.7095,0,,41.95208919
2000-06-16,759.58,775.26,753.96,759.04,317140992,0.984551527,7.5904,0,,41.95208919
2000-06-19,748.47,777.13,744.9,755.38,270285984,0.99517812,7.5538,0,,41.95208919
2000-06-20,772.98,785.32,764.98,785.32,340769984,1.03963568,7.8532,1,0.995606886,41.7677889
2000-06-21,793.67,799.44,780.68,781.87,529237984,0.995606886,7.8187,1,1.000473224,41.78755444
2000-06-22,795.08,804.2,771.06,782.24,369636992,1.000473224,7.8224,1,0.995781346,41.6112672
2000-06-23,772.18,778.94,768.29,778.94,261846992,0.995781346,7.7894,0,,41.6112672
2000-06-26,782.28,794.89,779.39,791.55,286733984,1.016188667,7.9155,1,1.023144463,42.57433765
2000-06-27,799.58,810.7,795.55,809.87,465831968,1.023144463,8.0987,1,1.010940027,43.04010207
2000-06-28,810.44,822.04,806.87,818.73,500100992,1.010940027,8.1873,1,1.000207639,43.04903886
2000-06-29,828.59,830.8,807.93,818.9,338969984,1.000207639,8.189,1,1.002833069,43.17099974
2000-06-30,815.03,823.36,812.26,821.22,462871968,1.002833069,8.2122,1,1.01703563,43.90644492
2000-07-03,824.83,836.53,824.83,835.21,440789984,1.01703563,8.3521,1,0.980028975,43.0295882
2000-07-04,840.2,841.52,818.47,818.53,439139968,0.980028975,8.1853,0,,43.0295882
2000-07-05,818.4,830.4,810.1,830.4,531939968,1.014501607,8.304,1,1.008706647,43.40423165
2000-07-06,822.76,840.91,818.24,837.63,696035968,1.008706647,8.3763,1,1.004906701,43.61720324
2000-07-07,841.5,851.62,837.84,841.74,569844992,1.004906701,8.4174,1,1.011559389,44.12139145
2000-07-10,847.6,856.83,847.14,851.47,532551968,1.011559389,8.5147,1,0.982841439,43.36433186
2000-07-11,856.17,863.53,836.86,836.86,849973952,0.982841439,8.3686,0,,43.36433186
2000-07-12,841.15,846.8,830.06,839.76,466955968,1.003465335,8.3976,0,,43.36433186
2000-07-13,840.45,849.03,833.05,845.75,477913984,1.00713299,8.4575,0,,43.36433186
2000-07-14,847.6,850.26,826.82,827.95,366310976,0.978953591,8.2795,0,,43.36433186
2000-07-18,822.3,829.19,806.88,812.33,317068000,0.981134126,8.1233,0,,43.36433186
2000-07-19,806.75,806.75,787.58,797.3,442794976,0.981497667,7.973,0,,43.36433186
2000-07-20,786.22,791.41,774.47,778.9,426305984,0.976922112,7.789,0,,43.36433186
2000-07-21,785.98,789.85,771.5,783.06,408137984,1.005340865,7.8306,0,,43.36433186
2000-07-24,766.44,769.81,736.38,737.89,393314976,0.942316042,7.3789,0,,43.36433186
2000-07-25,730.49,743.52,720.72,737.64,352570976,0.999661196,7.3764,0,,43.36433186
2000-07-26,742.45,748.61,723.32,743.84,333084992,1.008405184,7.4384,0,,43.36433186
2000-07-27,730.76,734.51,718.66,727.68,255854992,0.978274898,7.2768,0,,43.36433186
2000-07-28,706.56,712.57,691.01,692.65,239028992,0.951860708,6.9265,0,,43.36433186
2000-07-31,686.35,706.73,678.35,705.97,218983984,1.019230492,7.0597,0,,43.36433186
2000-08-01,710.05,727.53,700.83,727.1,297938976,1.02993045,7.271,0,,43.36433186
2000-08-02,723.32,733.99,715.18,728.33,328688992,1.001691652,7.2833,1,0.991418725,42.99221061
2000-08-03,734.49,736.23,719.27,722.08,259425984,0.991418725,7.2208,1,0.983270552,42.27297465
2000-08-04,717.14,719.07,702.47,710,221051984,0.983270552,7.1,0,,42.27297465
2000-08-07,693.5,694.48,675.59,675.59,218356992,0.951535211,6.7559,0,,42.27297465
2000-08-08,676.22,686.96,665.63,666.08,209183984,0.985923415,6.6608,0,,42.27297465
2000-08-09,677.22,710.23,677.22,710.23,295425984,1.066283329,7.1023,1,1.026822297,43.40683293
2000-08-10,710.31,729.28,695.87,729.28,259931984,1.026822297,7.2928,1,0.990305507,42.98602568
2000-08-11,711.42,732.78,708.25,722.21,300610976,0.990305507,7.2221,1,1.015286413,43.6431278
2000-08-14,741.55,745.79,731.44,733.25,323610976,1.015286413,7.3325,1,1.024398227,44.70794274
2000-08-16,748.73,754.46,745.68,751.14,314526976,1.024398227,7.5114,1,0.98981548,44.25261383
2000-08-17,751.39,754.09,739.67,743.49,317262976,0.98981548,7.4349,1,0.979596229,43.34969361
2000-08-18,747.65,750.42,726.9,728.32,277076992,0.979596229,7.2832,0,,43.34969361
2000-08-21,721.02,731.45,720.24,722.58,227404992,0.992118849,7.2258,0,,43.34969361
2000-08-22,722.94,739.02,722.94,738.61,302510976,1.022184395,7.3861,0,,43.34969361
2000-08-23,739.04,740.7,719.37,719.71,298529984,0.974411394,7.1971,0,,43.34969361
2000-08-24,722.62,729,706.21,718.86,293440000,0.998818969,7.1886,0,,43.34969361
2000-08-25,718.88,729.9,710.58,729.8,275524992,1.01521854,7.298,0,,43.34969361
2000-08-28,728.88,735.32,726.36,731.81,271848992,1.002754179,7.3181,1,0.999658381,43.33488454
2000-08-29,733.72,739.53,722.85,731.56,253335984,0.999658381,7.3156,1,0.982735524,42.58673047
2000-08-30,726.63,727.39,718.93,718.93,217556992,0.982735524,7.1893,0,,42.58673047
2000-08-31,713.41,713.41,682.68,688.62,206299984,0.957840124,6.8862,0,,42.58673047
2000-09-01,690.93,698.28,685.32,692.19,202368992,1.005184282,6.9219,0,,42.58673047
2000-09-04,690.95,693.66,677.55,681.3,224052992,0.984267325,6.813,0,,42.58673047
2000-09-05,677.74,685.05,668.08,679.24,216306992,0.996976369,6.7924,0,,42.58673047
2000-09-06,677.55,690.99,673.91,676.69,211876992,0.996245804,6.7669,0,,42.58673047
2000-09-07,663.09,664.1,654.36,656.37,251206992,0.969971479,6.5637,0,,42.58673047
2000-09-08,658.46,664.07,647.99,653.68,302697984,0.995901702,6.5368,0,,42.58673047
2000-09-14,636.7,650.14,621.26,650.14,319762976,0.994584506,6.5014,0,,42.58673047
2000-09-15,642.1,652.5,621.4,628.2,338682976,0.966253422,6.282,0,,42.58673047
2000-09-18,591.98,595.1,552.78,577.56,314544000,0.91938873,5.7756,0,,42.58673047
2000-09-19,564.93,587.21,556.74,571.17,327624992,0.988936214,5.7117,0,,42.58673047
2000-09-20,594.32,607.78,594.24,606.08,340227968,1.061120157,6.0608,0,,42.58673047
2000-09-21,603.51,613.01,577.78,595.99,350391968,0.983352033,5.9599,1,0.928287387,39.53272477
2000-09-22,574.26,578.22,551,553.25,305092000,0.928287387,5.5325,0,,39.53272477
2000-09-25,562.79,584.84,562.48,584.63,328325984,1.056719385,5.8463,0,,39.53272477
2000-09-26,576.95,593.72,574.32,587.6,403771968,1.005080136,5.876,0,,39.53272477
2000-09-27,586.57,601.02,585.17,599.31,367122976,1.019928523,5.9931,1,1.010912549,39.96412758
2000-09-28,606.6,610.53,595.97,605.85,330224992,1.010912549,6.0585,1,1.012164727,40.45028029
2000-09-29,612.11,620.08,599.88,613.22,328154976,1.012164727,6.1322,1,0.960862333,38.8671507
2000-10-02,595.68,599.03,585.53,589.22,243066992,0.960862333,5.8922,0,,38.8671507
2000-10-04,578.38,598.42,571.58,598.42,311588000,1.015613862,5.9842,0,,38.8671507
2000-10-05,605.81,616.22,604.25,606.79,456971968,1.013986832,6.0679,0,,38.8671507
2000-10-06,601.57,610.52,601.05,608.85,369622976,1.003394914,6.0885,1,0.967693192,37.61147713
2000-10-09,606.81,606.9,589.18,589.18,343127968,0.967693192,5.8918,0,,37.61147713
2000-10-10,588.72,595.79,578.2,588.34,283528992,0.99857429,5.8834,0,,37.61147713
2000-10-11,576.44,576.44,548.29,557.18,311532000,0.947037427,5.5718,0,,37.61147713
2000-10-12,548.44,564.09,534.71,534.71,259667984,0.959671919,5.3471,0,,37.61147713
2000-10-13,514.82,525.71,498.56,524.6,330308992,0.981092555,5.246,0,,37.61147713
2000-10-16,557.11,565.88,543.2,550.1,341165984,1.048608464,5.501,0,,37.61147713
2000-10-17,536.2,545.08,512.85,512.85,313673984,0.932285039,5.1285,0,,37.61147713
2000-10-18,501.09,519.54,485,514.17,398597984,1.002573852,5.1417,0,,37.61147713
2000-10-19,510.19,531.2,506.49,515.04,312612992,1.001692047,5.1504,0,,37.61147713
2000-10-20,540.68,554.65,540.49,545.97,371648992,1.060053588,5.4597,1,0.967763797,36.3990259
2000-10-23,555.11,556,527.18,528.37,271144000,0.967763797,5.2837,1,1.031568787,37.548099
2000-10-24,527.36,549.79,523.02,545.05,311593984,1.031568787,5.4505,1,0.995009632,37.36072017
2000-10-25,539.93,545.86,532.99,542.33,308132000,0.995009632,5.4233,0,,37.36072017
2000-10-26,528.27,530.81,517.82,523.67,212837984,0.965592905,5.2367,0,,37.36072017
2000-10-27,528.59,534.84,515.34,515.34,284256992,0.984093036,5.1534,0,,37.36072017
2000-10-30,514.82,520.01,504.73,504.73,285728000,0.979411651,5.0473,0,,37.36072017
2000-10-31,497.59,514.48,483.58,514.48,350638976,1.019317259,5.1448,0,,37.36072017
2000-11-01,524.69,550.06,522.78,548.76,366442976,1.066630384,5.4876,1,1.017020191,37.99660676
2000-11-02,543.94,563.98,540.93,558.1,461058976,1.017020191,5.581,1,1.004139043,38.15387636
2000-11-03,563.5,567.07,556.38,560.41,406517984,1.004139043,5.6041,1,0.993308471,37.89856857
2000-11-06,557.64,581.47,555.41,556.66,423809984,0.993308471,5.5666,1,0.994053821,37.6732169
2000-11-07,560.55,564.38,550.39,553.35,346587968,0.994053821,5.5335,0,,37.6732169
2000-11-08,549.21,562.89,545.77,558.09,354230976,1.008566007,5.5809,0,,37.6732169
2000-11-09,549.44,562.66,548.14,560.66,323912000,1.004604992,5.6066,1,1.008061927,37.97693563
2000-11-10,557.94,567.34,555.11,565.18,322180992,1.008061927,5.6518,1,0.953572313,36.21375436
2000-11-13,552.44,552.44,536.45,538.94,272836000,0.953572313,5.3894,0,,36.21375436
2000-11-14,543.53,552.99,543.53,552.99,253046992,1.026069692,5.5299,0,,36.21375436
2000-11-15,566.41,570.36,552.89,557.48,325305984,1.008119496,5.5748,0,,36.21375436
2000-11-16,557.85,561.17,550.46,555.04,310692000,0.995623161,5.5504,1,0.99318968,35.9671271
2000-11-17,548.43,551.26,543.6,551.26,331720000,0.99318968,5.5126,0,,35.9671271
2000-11-20,543.78,547.56,537.24,537.4,289752992,0.974857599,5.374,0,,35.9671271
2000-11-21,529.51,531.45,515.41,531.45,293148000,0.988928173,5.3145,0,,35.9671271
2000-11-22,525.5,532.95,520.61,522.33,314620000,0.982839402,5.2233,0,,35.9671271
2000-11-23,515.48,522.54,512.41,514.31,312320000,0.984645722,5.1431,0,,35.9671271
2000-11-24,518.15,530.84,515.32,530.84,315548000,1.032140149,5.3084,0,,35.9671271
2000-11-27,542.27,554.04,542.27,554.04,392919968,1.043704318,5.5404,1,0.969135802,34.85703059
2000-11-28,544.44,547.31,535.96,536.94,341208992,0.969135802,5.3694,1,0.961820688,33.52621313
2000-11-29,522.98,522.98,511.93,516.44,281000000,0.961820688,5.1644,0,,33.52621313
2000-11-30,518.82,518.82,499.52,509.23,310416992,0.986039036,5.0923,0,,33.52621313
2000-12-01,490.88,514.46,489.53,514.46,329920000,1.010270408,5.1446,0,,33.52621313
2000-12-04,520.14,520.52,499.72,501.73,267605984,0.975255608,5.0173,0,,33.52621313
2000-12-05,505.1,516.97,502.94,516.96,257239984,1.030354972,5.1696,1,1.001798979,33.58652607
2000-12-06,535.19,540.63,517.87,517.89,391917984,1.001798979,5.1789,1,1.011373072,33.96850803
2000-12-07,517.48,523.78,510.86,523.78,300980000,1.011373072,5.2378,1,1.02105846,34.68383249
2000-12-08,523.4,535.47,523.4,534.81,321364000,1.02105846,5.3481,1,1.03737776,35.98023646
2000-12-11,543.46,557.79,543.46,554.8,388716992,1.03737776,5.548,1,0.97887527,35.2201637
2000-12-12,556.22,558.5,541.99,543.08,320885984,0.97887527,5.4308,1,1.027178316,36.17738844
2000-12-13,540.35,560.16,539.51,557.84,302752992,1.027178316,5.5784,1,0.981249104,35.49902998
2000-12-14,548.14,554.89,540.73,547.38,298433984,0.981249104,5.4738,0,,35.49902998
2000-12-15,544.53,551.29,533.65,534,297846976,0.975556286,5.34,0,,35.49902998
2000-12-18,529.37,541.78,529.37,539.27,251259984,1.009868914,5.3927,0,,35.49902998
2000-12-19,541.23,541.25,530.18,530.8,290169984,0.984293582,5.308,0,,35.49902998
2000-12-20,517.37,525.79,513.24,514.21,304294976,0.96874529,5.1421,0,,35.49902998
2000-12-21,498.6,515.76,497.31,511.9,290297984,0.995507672,5.119,0,,35.49902998
2000-12-22,514.54,518.9,500.41,500.6,332696992,0.977925376,5.006,0,,35.49902998
2000-12-26,509.09,509.95,501.64,504.62,252889984,1.008030364,5.0462,0,,35.49902998
2001-01-02,503.31,521.34,500.97,520.95,231013984,1.032360985,5.2095,1,1.000921394,35.53173856
2001-01-03,512.74,524.58,510.7,521.43,324584000,1.000921394,5.2143,1,1.07017241,38.02508631
2001-01-04,551.53,567.16,550.91,558.02,444539968,1.07017241,5.5802,1,1.040912512,39.58078811
2001-01-05,559.54,581.41,555.4,580.85,578285952,1.040912512,5.8085,1,1.009985366,39.97601678
